system:index,doa,mean_std,stats_percentile,.geo
20190617T113321_20190617T113445_T30UUU,201906168,"{B2_mean=1811.6510962751129, B2_stdDev=1742.898073630314, B3_mean=1678.3646597434517, B3_stdDev=1583.0827591261332, B4_mean=1547.750759358637, B4_stdDev=1518.825338683422, B5_mean=1564.1766660205903, B5_stdDev=1543.585773405523, B6_mean=1505.4103516410732, B6_stdDev=1483.1979238255378, B7_mean=1485.7608755202623, B7_stdDev=1441.4552862535124, B8_mean=1510.789607737006, B8_stdDev=1509.1725493123467, B8A_mean=1462.804595639304, B8A_stdDev=1400.5563716945976, B11_mean=1095.238063220234, B11_stdDev=959.402340227745, B12_mean=1012.8182824815385, B12_stdDev=876.8807331409448}","{B2_p2=416.6664177349813, B2_p98=6815.714522652856, B3_p2=354.52322283283104, B3_p98=6174.586914676352, B4_p2=290.7756706245025, B4_p98=5854.8095381735775, B5_p2=291.25345983008305, B5_p98=5918.392196768508, B6_p2=290.43442714389704, B6_p98=5662.523341805323, B7_p2=291.2836016816545, B7_p98=5534.2644667245595, B8_p2=290.3182607541832, B8_p98=5791.456842699231, B8A_p2=291.5328000848358, B8A_p98=5406.517358747447, B11_p2=289.12080232856016, B11_p98=4382.659010600707, B12_p2=240.43695619186354, B12_p98=3951.5188172043013}",
20190619T112119_20190619T112146_T30TVT,201906170,"{B2_mean=4419.439868360974, B2_stdDev=3192.267489445215, B3_mean=4084.3236133671357, B3_stdDev=2933.2833169402334, B4_mean=3854.526195408748, B4_stdDev=2785.0725281047503, B5_mean=4085.5404495794824, B5_stdDev=2916.49232174198, B6_mean=3966.327618562611, B6_stdDev=2785.1051756832962, B7_mean=3937.003377941265, B7_stdDev=2743.257393174348, B8_mean=3886.9010685230587, B8_stdDev=2727.4205637869513, B8A_mean=3832.0930826893805, B8A_stdDev=2654.541978697561, B11_mean=3048.488621753497, B11_stdDev=1739.2521724467588, B12_mean=2558.03981859474, B12_stdDev=1302.3780896132166}","{B2_p2=610.0087048976557, B2_p98=11807.827385223998, B3_p2=546.5392563323269, B3_p98=10911.44683618675, B4_p2=483.5055520511968, B4_p98=10335.631345177664, B5_p2=543.0515214225168, B5_p98=10847.303049555274, B6_p2=482.6754907878761, B6_p98=10270.83625114152, B7_p2=482.94033619566085, B7_p98=10079.041577760592, B8_p2=483.6649051838736, B8_p98=9951.346514456522, B8A_p2=478.68366911246477, B8A_p98=9695.262295081968, B11_p2=480.70027015594724, B11_p98=6111.192660294403, B12_p2=462.41614643427494, B12_p98=4815.296239903056}",
20190619T112119_20190619T112146_T30UUV,201906170,"{B2_mean=3187.670680228875, B2_stdDev=2229.8008846213584, B3_mean=2884.9838135990767, B3_stdDev=2054.0776827327777, B4_mean=2716.4131111366296, B4_stdDev=1957.8051131005907, B5_mean=2761.1326421642707, B5_stdDev=1985.64309591668, B6_mean=2662.1724614189475, B6_stdDev=1915.3909219678496, B7_mean=2644.7871012634496, B7_stdDev=1892.7765216461867, B8_mean=2697.1471977819874, B8_stdDev=1934.8669380350184, B8A_mean=2573.9661332643204, B8A_stdDev=1836.0261928822595, B11_mean=2253.902613133289, B11_stdDev=1402.0711118808072, B12_mean=1907.7067943864693, B12_stdDev=1077.870048201683}","{B2_p2=297.1150391710439, B2_p98=8222.562279746177, B3_p2=177.60894800483675, B3_p98=7519.6415906215825, B4_p2=160.77042637874686, B4_p98=7136.083039489884, B5_p2=160.5249605769549, B5_p98=7199.032083367744, B6_p2=114.2739475695252, B6_p98=6943.148375280759, B7_p2=117.09390544372647, B7_p98=6879.774552604819, B8_p2=116.51105775306458, B8_p98=7007.436271011441, B8A_p2=113.22946663044462, B8A_p98=6687.163022474095, B11_p2=141.510252923579, B11_p98=4975.310285508228, B12_p2=114.47429804435704, B12_p98=3791.2624416796266}",
20190621T110621_20190621T111340_T30TUT,201906172,"{B2_mean=275.9085585982176, B2_stdDev=1147.9770714653234, B3_mean=208.1193924544054, B3_stdDev=1072.6742572656715, B4_mean=150.41773966681686, B4_stdDev=1032.3510490048052, B5_mean=164.1146695494265, B5_stdDev=1096.2050739326232, B6_mean=169.37611763496048, B6_stdDev=1092.7563733296693, B7_mean=169.76766916819088, B7_stdDev=1079.3429505415033, B8_mean=176.0749134353997, B8_stdDev=1122.9840171839596, B8A_mean=168.4178394673052, B8A_stdDev=1062.1958192300642, B11_mean=132.28471334216692, B11_stdDev=735.29132735125, B12_mean=110.7281218802633, B12_stdDev=588.4481312503585}","{B2_p2=110.10559379661204, B2_p98=1566.4550408719347, B3_p2=47.61684852068296, B3_p98=1566.8485436893204, B4_p2=3.9862791126666783, B4_p98=1503.1781970649895, B5_p2=4.222580945736924, B5_p98=1885.9825177610567, B6_p2=3.13919591225733, B6_p98=2849.2330827067667, B7_p2=3.4057448348567703, B7_p98=3036.3469387755104, B8_p2=3.20519619834228, B8_p98=3169.6, B8A_p2=3.201630695402688, B8A_p98=3103.7291666666665, B11_p2=7.812056148338685, B11_p98=2415.1834061135373, B12_p2=10.469351216457685, B12_p98=1742.4798534798535}",
20190621T110621_20190621T111340_T30TVT,201906172,"{B2_mean=774.2967837145279, B2_stdDev=2045.0323954217226, B3_mean=720.2986244684004, B3_stdDev=1926.362570159727, B4_mean=626.2420324472604, B4_stdDev=1878.316762546459, B5_mean=702.5081273155687, B5_stdDev=2018.8928979987213, B6_mean=802.0718142963193, B6_stdDev=2096.778594891765, B7_mean=831.8412438465815, B7_stdDev=2117.3840973088286, B8_mean=865.31958834663, B8_stdDev=2204.1966491904263, B8A_mean=843.2504657013815, B8A_stdDev=2110.0794231076998, B11_mean=589.9811127107796, B11_stdDev=1419.5337022556434, B12_mean=467.78755874259963, B12_stdDev=1143.9665984518915}","{B2_p2=179.24110200302718, B2_p98=9790.506431706788, B3_p2=95.4108395272424, B3_p98=9184.128968384926, B4_p2=28.376560251128655, B4_p98=8863.552915766739, B5_p2=24.845593846222283, B5_p98=9438.030731373672, B6_p2=20.734777685107684, B6_p98=9311.119613757908, B7_p2=20.845615408914824, B7_p98=9120.067722472508, B8_p2=22.923599580241852, B8_p98=9504.00575815739, B8A_p2=21.73625548258769, B8A_p98=8928.03663003663, B11_p2=27.543475260053874, B11_p98=6175.203778194928, B12_p2=16.87852767714688, B12_p98=5007.49008998412}",
20190621T110621_20190621T111340_T30UUU,201906172,"{B2_mean=3644.5097369164077, B2_stdDev=4053.1284672038196, B3_mean=3519.4863962988275, B3_stdDev=3740.0312937694703, B4_mean=3357.017600605225, B4_stdDev=3696.360197820581, B5_mean=3773.1547275290036, B5_stdDev=3823.920764047751, B6_mean=4215.02107202463, B6_stdDev=3533.0180516494606, B7_mean=4334.258193570462, B7_stdDev=3434.8574678004743, B8_mean=4517.306944173301, B8_stdDev=3574.3594489307425, B8A_mean=4382.451513743347, B8A_stdDev=3357.776295540204, B11_mean=3041.9799093876613, B11_stdDev=2327.6752225437685, B12_mean=2352.2964814014867, B12_stdDev=1919.331647253079}","{B2_p2=215.67966327399031, B2_p98=12733.535787797273, B3_p2=160.06918671922418, B3_p98=11870.522606966717, B4_p2=47.91176516149188, B4_p98=11550.758776867766, B5_p2=45.20372325983956, B5_p98=12127.789059823737, B6_p2=39.017141302290945, B6_p98=11550.900794977115, B7_p2=39.059014837617035, B7_p98=11167.340074552198, B8_p2=39.776839709784745, B8_p98=11615.153254931898, B8A_p2=38.95200600201397, B8A_p98=10847.291282075648, B11_p2=35.27877277024332, B11_p98=6686.348799681773, B12_p2=22.636445684891072, B12_p98=5455.3415660000865}",
20190621T110621_20190621T111340_T30UVU,201906172,"{B2_mean=3960.8467601657567, B2_stdDev=3897.520223708847, B3_mean=3878.0853934609295, B3_stdDev=3585.8347970286036, B4_mean=3715.7448987335133, B4_stdDev=3585.415773015318, B5_mean=4237.515748904276, B5_stdDev=3606.5150534637805, B6_mean=4979.791878479918, B6_stdDev=3015.9315173722653, B7_mean=5212.482155635939, B7_stdDev=2828.818872412538, B8_mean=5455.755834990109, B8_stdDev=2942.392949696774, B8A_mean=5328.765755913309, B8A_stdDev=2721.973046343243, B11_mean=3512.2067503925377, B11_stdDev=2021.478091081077, B12_mean=2673.8544707364667, B12_stdDev=1764.373354262662}","{B2_p2=215.58671961928826, B2_p98=11965.791987354442, B3_p2=226.18794438794964, B3_p98=11294.800207552924, B4_p2=102.07005740311413, B4_p98=11039.00342704248, B5_p2=101.96290535546275, B5_p98=11679.2621054561, B6_p2=97.58131481266258, B6_p98=11103.041841693434, B7_p2=97.15737506314221, B7_p98=10783.0992012023, B8_p2=94.29575047013267, B8_p98=11231.353939275117, B8A_p2=93.48538353824316, B8A_p98=10591.065353982043, B11_p2=48.03435757047451, B11_p98=6749.823635489299, B12_p2=45.87142922731834, B12_p98=5470.550253826645}",
20190621T110621_20190621T111340_T30UVV,201906172,"{B2_mean=472.3638542714849, B2_stdDev=1475.534666491913, B3_mean=438.56465435705474, B3_stdDev=1387.8627189948986, B4_mean=349.81999482091555, B4_stdDev=1344.001547526509, B5_mean=425.91454076580794, B5_stdDev=1446.5743708636576, B6_mean=555.7536029977056, B6_stdDev=1603.1935253054082, B7_mean=600.0047622699379, B7_stdDev=1669.1745850701295, B8_mean=624.9461128429522, B8_stdDev=1742.3365153750065, B8A_mean=621.4505116061327, B8A_stdDev=1699.9075291649183, B11_mean=428.3542348434927, B11_stdDev=1109.286824457962, B12_mean=321.6999698861884, B12_stdDev=845.076391728686}","{B2_p2=174.0173575413334, B2_p98=6205.972996862156, B3_p2=104.95067303720857, B3_p98=5855.25298403632, B4_p2=36.375106753864024, B4_p98=5600.531395555555, B5_p2=37.52942142275346, B5_p98=5919.271797758931, B6_p2=31.853640961198106, B6_p98=6175.856376262626, B7_p2=33.125066147799274, B7_p98=6304.276836239751, B8_p2=32.46017807692963, B8_p98=6495.784943294528, B8A_p2=32.57713444397527, B8A_p98=6304.05960833526, B11_p2=40.75582682783999, B11_p98=4768.268826751998, B12_p2=23.82239759268239, B12_p98=3983.3574745867295}",
20190626T110629_20190626T111243_T30TUT,201906177,"{B2_mean=597.0837042101937, B2_stdDev=595.6265479927604, B3_mean=491.88872329680925, B3_stdDev=567.3530981457105, B4_mean=396.17533413364583, B4_stdDev=553.5797568059339, B5_mean=418.1719849030376, B5_stdDev=605.7099433113195, B6_mean=409.1054642387288, B6_stdDev=646.0942652370754, B7_mean=419.556311129661, B7_stdDev=673.9741934630476, B8_mean=399.52059367645654, B8_stdDev=694.7648217019005, B8A_mean=398.8914392102634, B8A_stdDev=694.6194719322883, B11_mean=358.94513120499505, B11_stdDev=647.5444480282653, B12_mean=321.3766037636014, B12_stdDev=613.6747068224757}","{B2_p2=370.70979488703927, B2_p98=2782.6187525555943, B3_p2=302.806438865167, B3_p98=2526.330162256326, B4_p2=182.26779221516378, B4_p98=2399.9118876120306, B5_p2=181.66100939525992, B5_p98=2590.4177152229404, B6_p2=177.47031558340623, B6_p98=2975.713004282411, B7_p2=179.84718917325876, B7_p98=3215.195250370958, B8_p2=149.69810662084203, B8_p98=3247.111086633968, B8A_p2=149.21489147996033, B8A_p98=3343.709566435504, B11_p2=113.77454087097728, B11_p98=2767.20817220273, B12_p2=84.85128307368122, B12_p98=2607.68229702465}",
20190626T110629_20190626T111243_T30TVT,201906177,"{B2_mean=299.1676983760928, B2_stdDev=99.19097523519585, B3_mean=290.97322212664164, B3_stdDev=178.47993725491503, B4_mean=215.66934377999127, B4_stdDev=177.17575228677742, B5_mean=314.9709387988934, B5_stdDev=342.8672107479928, B6_mean=490.0379042337815, B6_stdDev=861.5377078852515, B7_mean=571.3518760749913, B7_stdDev=1062.5567484367855, B8_mean=550.8911575803431, B8_stdDev=1080.946081444802, B8A_mean=592.9538077982771, B8A_stdDev=1162.6630101582584, B11_mean=404.9636828574981, B11_stdDev=628.687470294675, B12_mean=283.97390523868165, B12_stdDev=349.9203002609921}","{B2_p2=177.17214470293084, B2_p98=559.0719185162262, B3_p2=180.89659295847937, B3_p98=878.8914298695427, B4_p2=114.81855041447112, B4_p98=814.8258882098535, B5_p2=117.12057730084058, B5_p98=1423.2996808782066, B6_p2=83.32909156948682, B6_p98=3214.776664109667, B7_p2=116.57906103558284, B7_p98=3983.573559288948, B8_p2=85.8575389806936, B8_p98=4015.5944278617267, B8A_p2=85.89464867814189, B8A_p98=4303.640971601778, B11_p2=86.54684741118567, B11_p98=2350.9250732815467, B12_p2=85.23040595643705, B12_p98=1455.269260041833}",
20190626T110629_20190626T111243_T30UUU,201906177,"{B2_mean=367.6845641431927, B2_stdDev=280.82485489989546, B3_mean=600.5958604156353, B3_stdDev=394.0003124212916, B4_mean=492.73772279878773, B4_stdDev=495.8936617325663, B5_mean=976.3109565253827, B5_stdDev=688.22070094696, B6_mean=2051.9072954844446, B6_stdDev=1434.2273034158952, B7_mean=2496.802950420253, B7_stdDev=1774.3211668705435, B8_mean=2514.133460616039, B8_stdDev=1807.3734149641198, B8A_mean=2724.3436016007645, B8A_stdDev=1937.8008923823297, B11_mean=1684.412412382859, B11_stdDev=1223.3711540217287, B12_mean=1033.6760348464131, B12_stdDev=884.8754768548085}","{B2_p2=93.06067973322006, B2_p98=1081.5574055843852, B3_p2=180.64670397215073, B3_p98=1465.992785910533, B4_p2=84.36226230498468, B4_p98=1851.9593204709229, B5_p2=92.8472527355828, B5_p98=2363.2570791313706, B6_p2=82.62828574204741, B6_p98=4283.83195031202, B7_p2=83.09938701979738, B7_p98=5309.289805321968, B8_p2=75.77042804352729, B8_p98=5435.4604591036305, B8A_p2=78.16832955590188, B8A_p98=5692.575135635045, B11_p2=55.36319032665117, B11_p98=4063.5523141645826, B12_p2=55.53490998675626, B12_p98=3359.3755414561006}",
20190626T110629_20190626T111243_T30UVU,201906177,"{B2_mean=1317.9120773353866, B2_stdDev=2557.3707509366327, B3_mean=1473.6061052872976, B3_stdDev=2209.8935081285713, B4_mean=1272.802822127663, B4_stdDev=2093.5474348932726, B5_mean=1842.4076538123231, B5_stdDev=1990.4334675947282, B6_mean=3173.9310080113796, B6_stdDev=1646.6618211941409, B7_mean=3737.427342775855, B7_stdDev=1674.1176549620586, B8_mean=3732.182835470318, B8_stdDev=1609.7234066916037, B8A_mean=3985.389276515626, B8A_stdDev=1644.1492101842582, B11_mean=2443.177182305331, B11_stdDev=1475.8271453069015, B12_mean=1593.5827110687387, B12_stdDev=1402.0913772613496}","{B2_p2=163.52845696683525, B2_p98=10782.979194683965, B3_p2=215.46804767340365, B3_p98=9695.715837860427, B4_p2=104.43150328229416, B4_p98=9055.66027742749, B5_p2=151.11297776495113, B5_p98=9247.019008155748, B6_p2=153.3876692909301, B6_p98=8670.555035383777, B7_p2=155.71572882038413, B7_p98=8736.914637639642, B8_p2=101.51908278163818, B8_p98=8351.572365404018, B8A_p2=105.3805362187767, B8A_p98=8542.750613482172, B11_p2=97.61227241122808, B11_p98=7390.951837279565, B12_p2=96.37932224314729, B12_p98=6367.714540664571}",
20190626T110629_20190626T111243_T30UVV,201906177,"{B2_mean=3844.6638082774266, B2_stdDev=2400.34143051324, B3_mean=3571.3715485503544, B3_stdDev=2259.3895458042225, B4_mean=3368.6217516104903, B4_stdDev=2200.152271010193, B5_mean=3512.8398001572236, B5_stdDev=2275.4422236240625, B6_mean=3412.8554353371687, B6_stdDev=2189.1415285506137, B7_mean=3491.146304049071, B7_stdDev=2238.7676209384786, B8_mean=3355.766101574761, B8_stdDev=2165.6708367480737, B8A_mean=3416.970781657081, B8A_stdDev=2211.1771667879466, B11_mean=3217.747003739282, B11_stdDev=2010.8239548735562, B12_mean=2849.6161669370226, B12_stdDev=1776.8727082660032}","{B2_p2=545.7202844473996, B2_p98=8222.598642422718, B3_p2=420.95968299893065, B3_p98=7710.682986921567, B4_p2=354.4550885659531, B4_p98=7390.4721376455445, B5_p2=354.0704149998772, B5_p98=7710.415734420548, B6_p2=294.97639958628184, B6_p98=7582.388072071955, B7_p2=295.45803889846025, B7_p98=7776.08890046829, B8_p2=291.34114751551544, B8_p98=7583.4540361692425, B8A_p2=290.26237032442657, B8A_p98=7711.555375931239, B11_p2=226.8109478828109, B11_p98=6751.8836410618, B12_p2=171.1202696311841, B12_p98=5983.308113568891}",
20190629T112119_20190629T112256_T30TUT,201906180,"{B2_mean=4562.308152668316, B2_stdDev=2793.2110046658345, B3_mean=4264.472525032983, B3_stdDev=2647.2852433739463, B4_mean=4079.2121507592465, B4_stdDev=2570.0329346528024, B5_mean=4144.504565892402, B5_stdDev=2594.2785524674373, B6_mean=3965.0000379805547, B6_stdDev=2490.767162447075, B7_mean=4016.566118563833, B7_stdDev=2524.9414977409238, B8_mean=3829.4386228858984, B8_stdDev=2410.8369605346957, B8A_mean=3917.9274272693024, B8A_stdDev=2469.7179821799655, B11_mean=3727.1517722038225, B11_stdDev=2180.9697631381773, B12_mean=3348.2024442148513, B12_stdDev=1901.377829035586}","{B2_p2=552.5748727501507, B2_p98=9182.875493830408, B3_p2=477.61417917219114, B3_p98=8670.505426676955, B4_p2=368.6114996842031, B4_p98=8350.803092673536, B5_p2=371.56296296296296, B5_p98=8478.796569448075, B6_p2=355.2645162260067, B6_p98=8095.053453634462, B7_p2=356.3430634458762, B7_p98=8159.068756445916, B8_p2=351.51831155023046, B8_p98=7838.859484883293, B8A_p2=343.2890273714224, B8A_p98=7966.878439572078, B11_p2=306.92536357471175, B11_p98=6878.8729452308435, B12_p2=276.96090870924104, B12_p98=6063.152163304192}",
20190629T112119_20190629T112256_T30UVU,201906180,"{B2_mean=1908.3521555525845, B2_stdDev=2329.007907412671, B3_mean=1986.921345136471, B3_stdDev=2034.4698223099138, B4_mean=1809.8029931062374, B4_stdDev=1951.6385838171313, B5_mean=2291.87603670707, B5_stdDev=1854.489089410265, B6_mean=3386.8153392532804, B6_stdDev=1417.5578008936163, B7_mean=3874.7474660202975, B7_stdDev=1358.3016796563, B8_mean=3893.1251371377225, B8_stdDev=1314.7364987838419, B8A_mean=4099.4987866613355, B8A_stdDev=1306.0406378061741, B11_mean=2754.1088353162063, B11_stdDev=1342.273683395659, B12_mean=1957.982958489864, B12_stdDev=1334.7504111521735}","{B2_p2=229.76056028393285, B2_p98=8798.654766441365, B3_p2=420.2999813950755, B3_p98=8031.1198237885465, B4_p2=290.45538124730314, B4_p98=7583.371606935497, B5_p2=674.2247771072581, B5_p98=7840.146588057677, B6_p2=1183.9539500040473, B6_p98=7455.424541040749, B7_p2=1248.5266435231154, B7_p98=7455.323182774248, B8_p2=1183.3312601827186, B8_p98=7327.51909729098, B8A_p2=1247.4760611275835, B8A_p98=7390.849541960442, B11_p2=928.4751548372853, B11_p98=6431.043354249858, B12_p2=545.1930997180159, B12_p98=5663.116618075802}",
20190629T112119_20190629T112256_T30UVV,201906180,"{B2_mean=2662.853191278158, B2_stdDev=2278.595795163117, B3_mean=2512.6873489533505, B3_stdDev=2130.463788511771, B4_mean=2366.4969890073594, B4_stdDev=2072.285063536744, B5_mean=2482.813606721178, B5_stdDev=2130.1535766833126, B6_mean=2443.438151090072, B6_stdDev=2009.1644385673933, B7_mean=2481.9123876845338, B7_stdDev=2018.7099481123482, B8_mean=2385.5849790512416, B8_stdDev=1970.4507424224996, B8A_mean=2427.947363063134, B8A_stdDev=1983.102634436796, B11_mean=2163.834549806708, B11_stdDev=1753.0328883887971, B12_mean=1874.0800123192814, B12_stdDev=1507.6062362539933}","{B2_p2=551.782786611243, B2_p98=8671.488649940264, B3_p2=488.37474493915914, B3_p98=8158.440022740193, B4_p2=416.9529264479054, B4_p98=7839.024886877828, B5_p2=416.96644679242866, B5_p98=8159.708502024291, B6_p2=357.8697204781704, B6_p98=7711.756405312674, B7_p2=354.51784416490136, B7_p98=7647.426165533927, B8_p2=304.2517558778182, B8_p98=7456.7270342078355, B8A_p2=302.4882488814749, B8A_p98=7455.944325871579, B11_p2=238.3588062401087, B11_p98=6351.040854939745, B12_p2=205.11133122133413, B12_p98=5327.316399547676}",
20190701T110621_20190701T111040_T30UVV,201907182,"{B2_mean=910.1401412842395, B2_stdDev=1241.4193527962007, B3_mean=875.9792886311861, B3_stdDev=1182.2950810463929, B4_mean=789.2295733171295, B4_stdDev=1161.5708993583835, B5_mean=893.242015840463, B5_stdDev=1257.3160995737178, B6_mean=1007.3952427965165, B6_stdDev=1420.0494046869296, B7_mean=1044.1056893386208, B7_stdDev=1496.0403656264073, B8_mean=1082.7335914961295, B8_stdDev=1561.7142586998493, B8A_mean=1066.0440763195245, B8A_stdDev=1545.793875374456, B11_mean=915.2857282069534, B11_stdDev=1205.0574372300857, B12_mean=847.5390283388191, B12_stdDev=1109.1640711603227}","{B2_p2=236.644469831066, B2_p98=4639.367830357327, B3_p2=177.9852037311228, B3_p98=4383.131592525113, B4_p2=108.01895360052934, B4_p98=4255.046023217354, B5_p2=108.1054855625521, B5_p98=4511.767404279158, B6_p2=105.43367368359671, B6_p98=4831.082836300748, B7_p2=105.62542428404701, B7_p98=5150.64580598159, B8_p2=104.45598069935627, B8_p98=5343.055206939109, B8A_p2=103.8808518157417, B8A_p98=5344.169424680207, B11_p2=84.73095811942567, B11_p98=4175.502511835811, B12_p2=84.0564806211597, B12_p98=3791.545215900568}",
20190701T110621_20190701T111753_T30TUT,201907182,"{B2_mean=2431.761815905879, B2_stdDev=2692.0835628206432, B3_mean=2249.6102056272075, B3_stdDev=2545.0256754834563, B4_mean=2131.363657797221, B4_stdDev=2472.674663792073, B5_mean=2207.884702525617, B5_stdDev=2556.1287347691627, B6_mean=2130.677424533453, B6_stdDev=2475.9376945683284, B7_mean=2097.029761458965, B7_stdDev=2426.23560314967, B8_mean=2139.1246170115187, B8_stdDev=2485.9618008130433, B8A_mean=2068.9161090182924, B8A_stdDev=2385.8366125320244, B11_mean=1919.4067532788038, B11_stdDev=1952.0107255386574, B12_mean=1774.5415099683628, B12_stdDev=1727.2611808232427}","{B2_p2=241.54866716424468, B2_p98=10078.828272695706, B3_p2=177.83235313825256, B3_p98=9503.163047294249, B4_p2=115.90997565309662, B4_p98=9119.182863607723, B5_p2=116.12307633838927, B5_p98=9376.79239371468, B6_p2=114.12669026438562, B6_p98=9056.035548467753, B7_p2=114.32296411538333, B7_p98=8799.072728186991, B8_p2=113.650423307979, B8_p98=8991.227126667269, B8A_p2=112.62503790962633, B8A_p98=8606.141095074952, B11_p2=114.64209961196595, B11_p98=6319.22826593909, B12_p2=88.0852663611638, B12_p98=5039.435522144418}",
20190701T110621_20190701T111753_T30TVT,201907182,"{B2_mean=2389.839632298932, B2_stdDev=3038.6205531558176, B3_mean=2220.4558752068574, B3_stdDev=2846.253827225678, B4_mean=2069.548255934933, B4_stdDev=2754.218454372439, B5_mean=2223.8125171489582, B5_stdDev=2933.639514284129, B6_mean=2210.3084766755455, B6_stdDev=2871.694946497913, B7_mean=2185.2751936854893, B7_stdDev=2825.0100345648525, B8_mean=2205.9065264008095, B8_stdDev=2868.736380237278, B8A_mean=2155.80388027834, B8A_stdDev=2782.4132515030965, B11_mean=1808.5722712007043, B11_stdDev=2159.5852100150587, B12_mean=1614.2575549126652, B12_stdDev=1897.4993813908125}","{B2_p2=240.19966897560562, B2_p98=11232.176348008521, B3_p2=175.87575310857582, B3_p98=10464.234187357251, B4_p2=102.34822728022927, B4_p98=10015.476597011528, B5_p2=101.15051314945478, B5_p98=10590.944900213164, B6_p2=100.93137880996953, B6_p98=10208.278402379981, B7_p2=101.02503791649139, B7_p98=9888.050857875796, B8_p2=52.167860104017485, B8_p98=10014.813807067698, B8A_p2=50.735401017688396, B8A_p98=9695.320381693118, B11_p2=45.10359612724758, B11_p98=6622.681490732336, B12_p2=46.34013980741534, B12_p98=5423.185197803585}",
20190704T112121_20190704T112640_T29UQP,201907185,"{B2_mean=295.90700259379616, B2_stdDev=39.08299829574845, B3_mean=252.57703251001465, B3_stdDev=44.20420495337137, B4_mean=193.41929394473382, B4_stdDev=47.06075912307308, B5_mean=203.46136260610666, B5_stdDev=74.84595510291639, B6_mean=193.40604189837012, B6_stdDev=162.29121870467674, B7_mean=193.83097016025098, B7_stdDev=187.17574570432288, B8_mean=193.11892864202568, B8_stdDev=200.54985720740393, B8A_mean=192.41906150244515, B8A_stdDev=202.46604667815512, B11_mean=187.0626864492738, B11_stdDev=101.8160009103224, B12_mean=168.45290865731707, B12_stdDev=61.74347384741044}","{B2_p2=216.0129889737462, B2_p98=358.12023994364625, B3_p2=201.46052754770236, B3_p98=326.5388114580168, B4_p2=138.32733142848733, B4_p98=294.41885844994056, B5_p2=138.7405049055744, B5_p98=294.71892352881736, B6_p2=120.95951195191755, B6_p98=298.8682935963427, B7_p2=121.30978240952386, B7_p98=299.29793100836287, B8_p2=120.44067628641675, B8_p98=268.3786736118136, B8A_p2=120.78696994843875, B8A_p98=299.61710631187157, B11_p2=123.30120880222867, B11_p98=294.46552100127417, B12_p2=121.16345760578682, B12_p98=262.73012062175656}",
20190704T112121_20190704T112640_T30TUT,201907185,"{B2_mean=441.60869158120016, B2_stdDev=114.18512739448656, B3_mean=401.89870312537823, B3_stdDev=119.86304031493755, B4_mean=358.8477679713363, B4_stdDev=123.42044737911938, B5_mean=372.7883325016404, B5_stdDev=144.9337410424672, B6_mean=362.50020194353715, B6_stdDev=217.91804578861354, B7_mean=364.41010103263676, B7_stdDev=248.16218676231136, B8_mean=361.0433741782186, B8_stdDev=264.5499529227193, B8A_mean=362.76271879310355, B8A_stdDev=270.8689790555386, B11_mean=335.46360371298, B11_stdDev=184.28882253625258, B12_mean=302.7965304226672, B12_stdDev=126.43534112995818}","{B2_p2=279.9428097513656, B2_p98=727.097029634925, B3_p2=265.25582706644246, B3_p98=695.076530653215, B4_p2=201.15730660509163, B4_p98=647.1219638898874, B5_p2=213.22707553647496, B5_p98=685.6869310620631, B6_p2=209.73852015847268, B6_p98=653.8986243365633, B7_p2=209.14075713778513, B7_p98=621.3151471864903, B8_p2=210.24207621653224, B8_p98=621.7140889144581, B8A_p2=181.90133539862092, B8A_p98=621.183371688316, B11_p2=182.5602645128888, B11_p98=524.5170832729935, B12_p2=178.78782783714618, B12_p98=491.87839148529673}",
20190704T112121_20190704T112640_T30TVT,201907185,"{B2_mean=580.0014148890357, B2_stdDev=158.68580994142468, B3_mean=595.238475404787, B3_stdDev=165.23945963745675, B4_mean=543.9236876586202, B4_stdDev=189.7865674134353, B5_mean=630.0824846397409, B5_stdDev=282.00482477432877, B6_mean=796.9515604995242, B6_stdDev=730.2004158636393, B7_mean=860.5257883061919, B7_stdDev=905.111275882153, B8_mean=872.8212636279048, B8_stdDev=967.6403249171195, B8A_mean=897.787890915772, B8A_stdDev=1007.1470797635095, B11_mean=685.511743032128, B11_stdDev=577.6801494846003, B12_mean=533.685829659815, B12_stdDev=322.55627049826484}","{B2_p2=207.32787104158012, B2_p98=910.7930929850341, B3_p2=336.75719945147034, B3_p98=974.7584454937374, B4_p2=207.658037925706, B4_p98=1007.1118605720062, B5_p2=240.17173776662483, B5_p98=1487.2747726478538, B6_p2=240.59072305593452, B6_p98=3023.2885654610545, B7_p2=240.75519604538815, B7_p98=3663.2719471568316, B8_p2=239.9413292589763, B8_p98=3887.7152256437857, B8A_p2=208.07082071253424, B8A_p98=4015.392897891247, B11_p2=208.93209586466165, B11_p98=2575.5345558375634, B12_p2=176.405548854041, B12_p98=1615.2039452429333}",
